Tag	tagOccurNum	tagTitleOccurNum	tagBodyOccurNum	titleRatio	bodyRatio	totalRatio
bad-request	29	20	25	28	0.6896551724137931	0.8620689655172413	0.9655172413793104
vs-error	3	0	2	2	0.0	0.6666666666666666	0.6666666666666666
scenegraph	25	4	6	6	0.16	0.24	0.24
examdiff	4	0	4	4	0.0	1.0	1.0
statemachines	6	0	1	1	0.0	0.16666666666666666	0.16666666666666666
solutions	16	6	7	10	0.375	0.4375	0.625
truezip	10	8	10	10	0.8	1.0	1.0
google-translator-toolkit	3	2	1	2	0.6666666666666666	0.3333333333333333	0.6666666666666666
facebook-social-plugins	71	4	11	12	0.056338028169014086	0.15492957746478872	0.16901408450704225
maemo	59	24	37	42	0.4067796610169492	0.6271186440677966	0.711864406779661
home-server	9	6	5	7	0.6666666666666666	0.5555555555555556	0.7777777777777778
fortress	3	1	3	3	0.3333333333333333	1.0	1.0
visual-programming	13	6	6	7	0.46153846153846156	0.46153846153846156	0.5384615384615384
trulia	1	1	1	1	1.0	1.0	1.0
transcription	11	4	8	9	0.36363636363636365	0.7272727272727273	0.8181818181818182
algol	7	1	5	5	0.14285714285714285	0.7142857142857143	0.7142857142857143
irssi	1	1	1	1	1.0	1.0	1.0
jaro-winkler	6	5	6	6	0.8333333333333334	1.0	1.0
vsam	3	3	3	3	1.0	1.0	1.0
stalled	4	3	2	3	0.75	0.5	0.75
wininet	167	84	115	126	0.5029940119760479	0.688622754491018	0.7544910179640718
tlist	15	13	13	15	0.8666666666666667	0.8666666666666667	1.0
anpr	2	1	1	2	0.5	0.5	1.0
ibexpert	1	1	1	1	1.0	1.0	1.0
cppcms	5	2	4	4	0.4	0.8	0.8
application-performance	3	2	1	2	0.6666666666666666	0.3333333333333333	0.6666666666666666
ffserver	10	5	9	9	0.5	0.9	0.9
privilege-elevation	4	0	1	1	0.0	0.25	0.25
jpanel	498	324	442	465	0.6506024096385542	0.8875502008032129	0.9337349397590361
response.addheader	3	2	3	3	0.6666666666666666	1.0	1.0
sql-merge	3	2	3	3	0.6666666666666666	1.0	1.0
windows-7-embedded	3	1	3	3	0.3333333333333333	1.0	1.0
windowsdomainaccount	11	0	0	0	0.0	0.0	0.0
postmark	5	4	4	5	0.8	0.8	1.0
mean	37	26	36	36	0.7027027027027027	0.972972972972973	0.972972972972973
richedit	90	53	68	73	0.5888888888888889	0.7555555555555555	0.8111111111111111
time-frequency	5	0	1	1	0.0	0.2	0.2
proactive	2	2	2	2	1.0	1.0	1.0
dundas	36	23	24	30	0.6388888888888888	0.6666666666666666	0.8333333333333334
terminals	5	0	1	1	0.0	0.2	0.2
binaries	29	14	19	22	0.4827586206896552	0.6551724137931034	0.7586206896551724
website	2574	1061	1529	1686	0.4121989121989122	0.594017094017094	0.655011655011655
hardcode	21	4	11	12	0.19047619047619047	0.5238095238095238	0.5714285714285714
application-name	7	6	6	7	0.8571428571428571	0.8571428571428571	1.0
scaletransform	26	14	18	20	0.5384615384615384	0.6923076923076923	0.7692307692307693
contentplaceholder	48	23	41	43	0.4791666666666667	0.8541666666666666	0.8958333333333334
linux	19693	6585	9768	11665	0.33438277560554514	0.49601381201442135	0.5923424567105062
spl-autoload-call	2	2	2	2	1.0	1.0	1.0
long-double	13	11	13	13	0.8461538461538461	1.0	1.0
flex-mojos	12	5	9	9	0.4166666666666667	0.75	0.75
eclipseme	9	4	8	9	0.4444444444444444	0.8888888888888888	1.0
native-activity	5	2	5	5	0.4	1.0	1.0
alternatives	54	17	23	27	0.3148148148148148	0.42592592592592593	0.5
tracesource	8	5	8	8	0.625	1.0	1.0
vsdb	3	1	1	1	0.3333333333333333	0.3333333333333333	0.3333333333333333
fontsize	229	20	42	48	0.08733624454148471	0.18340611353711792	0.2096069868995633
domain-mask	7	5	5	6	0.7142857142857143	0.7142857142857143	0.8571428571428571
behat	7	6	5	6	0.8571428571428571	0.7142857142857143	0.8571428571428571
dday	8	7	7	7	0.875	0.875	0.875
boost-signals2	9	6	7	8	0.6666666666666666	0.7777777777777778	0.8888888888888888
basic4android	1	1	1	1	1.0	1.0	1.0
party	5	3	4	4	0.6	0.8	0.8
absolutelayout	23	6	16	17	0.2608695652173913	0.6956521739130435	0.7391304347826086
prototyping	68	29	33	42	0.4264705882352941	0.4852941176470588	0.6176470588235294
quaqua	5	5	5	5	1.0	1.0	1.0
word-size	4	1	1	1	0.25	0.25	0.25
nscombobox	25	23	22	25	0.92	0.88	1.0
gripe	2	0	0	0	0.0	0.0	0.0
icd9	1	1	1	1	1.0	1.0	1.0
promoting	9	3	2	3	0.3333333333333333	0.2222222222222222	0.3333333333333333
image.createimage	5	1	1	1	0.2	0.2	0.2
proguard	198	164	188	195	0.8282828282828283	0.9494949494949495	0.9848484848484849
viper	18	14	16	17	0.7777777777777778	0.8888888888888888	0.9444444444444444
com4j	11	11	11	11	1.0	1.0	1.0
modelattribute	10	7	9	9	0.7	0.9	0.9
policy-server	3	2	3	3	0.6666666666666666	1.0	1.0
defaultproxy	5	1	4	4	0.2	0.8	0.8
data-modelling	27	5	3	7	0.18518518518518517	0.1111111111111111	0.25925925925925924
urllib	267	139	244	250	0.5205992509363296	0.9138576779026217	0.9363295880149812
aforge	40	20	34	35	0.5	0.85	0.875
addressof	15	6	8	8	0.4	0.5333333333333333	0.5333333333333333
project	914	649	809	849	0.7100656455142232	0.8851203501094091	0.9288840262582057
outofmemoryerror	163	60	103	107	0.36809815950920244	0.6319018404907976	0.656441717791411
apache-shindig	14	4	9	9	0.2857142857142857	0.6428571428571429	0.6428571428571429
frames	254	130	195	212	0.5118110236220472	0.7677165354330708	0.8346456692913385
sharepointdesigner	15	0	0	0	0.0	0.0	0.0
temp	50	41	42	45	0.82	0.84	0.9
ical	140	98	124	127	0.7	0.8857142857142857	0.9071428571428571
c3p0	135	92	131	132	0.6814814814814815	0.9703703703703703	0.9777777777777777
code-completion	144	75	99	109	0.5208333333333334	0.6875	0.7569444444444444
web-storage	8	5	5	6	0.625	0.625	0.75
doubleclickenabled	2	1	2	2	0.5	1.0	1.0
long-running	16	9	11	13	0.5625	0.6875	0.8125
samsung-rfs-filesystem	2	1	1	1	0.5	0.5	0.5
haddock	13	10	12	12	0.7692307692307693	0.9230769230769231	0.9230769230769231
premailer	4	3	4	4	0.75	1.0	1.0
activation-record	3	3	2	3	1.0	0.6666666666666666	1.0
interactive-session	2	1	1	1	0.5	0.5	0.5
appcmd	22	11	22	22	0.5	1.0	1.0
entity-framework	8996	4361	4281	6082	0.48477100933748335	0.47587816807469985	0.6760782570031125
popup	1429	846	1055	1138	0.5920223932820154	0.7382785164450665	0.7963610916724982
castle-project	4	2	2	3	0.5	0.5	0.75
schannel	7	4	7	7	0.5714285714285714	1.0	1.0
worksheet-function	205	4	19	20	0.01951219512195122	0.09268292682926829	0.0975609756097561
tell	5	3	5	5	0.6	1.0	1.0
creative-commons	45	20	37	38	0.4444444444444444	0.8222222222222222	0.8444444444444444
connectivity	96	37	44	52	0.3854166666666667	0.4583333333333333	0.5416666666666666
ispring	2	1	1	2	0.5	0.5	1.0
drools	218	173	180	208	0.7935779816513762	0.8256880733944955	0.9541284403669725
multiple-choice	13	8	11	12	0.6153846153846154	0.8461538461538461	0.9230769230769231
big-number	3	0	2	2	0.0	0.6666666666666666	0.6666666666666666
const-correctness	80	19	16	26	0.2375	0.2	0.325
product-development	4	2	1	2	0.5	0.25	0.5
satchmo	67	52	61	64	0.7761194029850746	0.9104477611940298	0.9552238805970149
clearfix	20	10	15	17	0.5	0.75	0.85
metaweblog	8	5	6	6	0.625	0.75	0.75
arcade	4	0	2	2	0.0	0.5	0.5
indexed-view	48	32	40	44	0.6666666666666666	0.8333333333333334	0.9166666666666666
target-audience	10	5	6	7	0.5	0.6	0.7
xml-validation	121	25	57	68	0.2066115702479339	0.47107438016528924	0.5619834710743802
getdibits	8	6	8	8	0.75	1.0	1.0
spanning-tree	10	8	9	10	0.8	0.9	1.0
programming-paradigms	54	4	13	13	0.07407407407407407	0.24074074074074073	0.24074074074074073
cruise	6	2	3	3	0.3333333333333333	0.5	0.5
compile-mode	3	1	3	3	0.3333333333333333	1.0	1.0
wordpress-widget	13	10	10	12	0.7692307692307693	0.7692307692307693	0.9230769230769231
p4java	2	1	0	1	0.5	0.0	0.5
minesweeper	13	9	11	12	0.6923076923076923	0.8461538461538461	0.9230769230769231
jquery-ui-droppable	23	3	10	11	0.13043478260869565	0.43478260869565216	0.4782608695652174
msdeploy	220	119	155	166	0.5409090909090909	0.7045454545454546	0.7545454545454545
trimming	32	13	7	16	0.40625	0.21875	0.5
system.web.routing	11	3	6	6	0.2727272727272727	0.5454545454545454	0.5454545454545454
recentdocuments	6	0	0	0	0.0	0.0	0.0
quotedidentifier	4	0	0	0	0.0	0.0	0.0
keydown	173	100	153	160	0.5780346820809249	0.884393063583815	0.9248554913294798
fulltrust	12	4	6	6	0.3333333333333333	0.5	0.5
objcopy	8	4	8	8	0.5	1.0	1.0
remote-event-listeners	1	0	1	1	0.0	1.0	1.0
session-scope	6	2	5	5	0.3333333333333333	0.8333333333333334	0.8333333333333334
uiweb	5	3	3	3	0.6	0.6	0.6
mediastreamsource	11	8	10	10	0.7272727272727273	0.9090909090909091	0.9090909090909091
exception-localization	1	0	0	0	0.0	0.0	0.0
tweener	17	11	16	17	0.6470588235294118	0.9411764705882353	1.0
jvm-arguments	58	7	12	12	0.1206896551724138	0.20689655172413793	0.20689655172413793
snapshot-view	4	3	4	4	0.75	1.0	1.0
jetbrains	48	7	22	23	0.14583333333333334	0.4583333333333333	0.4791666666666667
boolean-expression	65	20	18	25	0.3076923076923077	0.27692307692307694	0.38461538461538464
wikitude	4	4	4	4	1.0	1.0	1.0
linq-extensions	7	1	1	2	0.14285714285714285	0.14285714285714285	0.2857142857142857
new-hires	2	0	0	0	0.0	0.0	0.0
response	587	388	516	547	0.6609880749574105	0.879045996592845	0.9318568994889267
chapter	12	10	12	12	0.8333333333333334	1.0	1.0
whats-your-favourite	7	0	0	0	0.0	0.0	0.0
binary-search-tree	10	6	5	6	0.6	0.5	0.6
conways-game-of-life	16	0	1	1	0.0	0.0625	0.0625
google-docs	272	155	214	229	0.5698529411764706	0.7867647058823529	0.8419117647058824
modalpopup	21	9	14	14	0.42857142857142855	0.6666666666666666	0.6666666666666666
scrumboard	6	1	2	2	0.16666666666666666	0.3333333333333333	0.3333333333333333
resetevent	2	1	2	2	0.5	1.0	1.0
castle-activerecord	401	176	212	278	0.4389027431421446	0.5286783042394015	0.6932668329177057
variance	46	28	30	35	0.6086956521739131	0.6521739130434783	0.7608695652173914
run-app	6	4	6	6	0.6666666666666666	1.0	1.0
annotate	42	29	35	39	0.6904761904761905	0.8333333333333334	0.9285714285714286
build-dependencies	10	1	4	4	0.1	0.4	0.4
boost-spirit-qi	58	20	49	53	0.3448275862068966	0.8448275862068966	0.9137931034482759
control-characters	27	15	13	17	0.5555555555555556	0.48148148148148145	0.6296296296296297
ifdef	41	23	34	35	0.5609756097560976	0.8292682926829268	0.8536585365853658
fftw	65	40	62	63	0.6153846153846154	0.9538461538461539	0.9692307692307692
version-numbering	23	3	3	4	0.13043478260869565	0.13043478260869565	0.17391304347826086
inode	53	30	49	50	0.5660377358490566	0.9245283018867925	0.9433962264150944
google-font-api	16	5	10	10	0.3125	0.625	0.625
selenium	2254	1789	2025	2165	0.7937000887311446	0.8984028393966282	0.9605146406388643
reusable	19	11	12	15	0.5789473684210527	0.631578947368421	0.7894736842105263
jboss-mdb	43	12	22	23	0.27906976744186046	0.5116279069767442	0.5348837209302325
wireframe	46	23	30	36	0.5	0.6521739130434783	0.782608695652174
async-patterns	1	0	0	0	0.0	0.0	0.0
quartzcore	1	0	0	0	0.0	0.0	0.0
indexed-views	5	0	1	1	0.0	0.2	0.2
maven-dependency-plugin	18	5	10	11	0.2777777777777778	0.5555555555555556	0.6111111111111112
pscustomobject	4	2	2	2	0.5	0.5	0.5
document-view	5	3	4	4	0.6	0.8	0.8
facebook-page	64	49	58	60	0.765625	0.90625	0.9375
jar-signing	42	7	12	15	0.16666666666666666	0.2857142857142857	0.35714285714285715
square-root	23	18	18	21	0.782608695652174	0.782608695652174	0.9130434782608695
linear-interpolation	18	7	13	14	0.3888888888888889	0.7222222222222222	0.7777777777777778
embedded-application	1	1	0	1	1.0	0.0	1.0
libdrizzle	3	2	3	3	0.6666666666666666	1.0	1.0
debian	681	276	493	541	0.4052863436123348	0.723935389133627	0.7944199706314243
ucdavis	1	0	1	1	0.0	1.0	1.0
machine.specifications	6	3	4	4	0.5	0.6666666666666666	0.6666666666666666
memory-barriers	28	9	11	14	0.32142857142857145	0.39285714285714285	0.5
mapper	35	22	34	34	0.6285714285714286	0.9714285714285714	0.9714285714285714
fbgraph	15	6	12	13	0.4	0.8	0.8666666666666667
lombok	18	14	17	18	0.7777777777777778	0.9444444444444444	1.0
protected-mode	27	18	25	26	0.6666666666666666	0.9259259259259259	0.9629629629629629
ruby-rant	1	0	1	1	0.0	1.0	1.0
rman	14	9	11	12	0.6428571428571429	0.7857142857142857	0.8571428571428571
listen	46	37	39	44	0.8043478260869565	0.8478260869565217	0.9565217391304348
voip	349	127	198	215	0.3638968481375358	0.5673352435530086	0.6160458452722063
oraclepreparedstatement	1	1	1	1	1.0	1.0	1.0
displayobject	39	16	24	27	0.41025641025641024	0.6153846153846154	0.6923076923076923
cupcake	29	5	6	8	0.1724137931034483	0.20689655172413793	0.27586206896551724
line-numbers	79	33	37	48	0.4177215189873418	0.46835443037974683	0.6075949367088608
void	150	120	142	145	0.8	0.9466666666666667	0.9666666666666667
pretty-printing	10	2	3	5	0.2	0.3	0.5
drupal-render	7	6	7	7	0.8571428571428571	1.0	1.0
tech	6	5	6	6	0.8333333333333334	1.0	1.0
session-per-request	3	2	2	2	0.6666666666666666	0.6666666666666666	0.6666666666666666
reasoning	17	3	7	8	0.17647058823529413	0.4117647058823529	0.47058823529411764
django-wysiwyg	2	2	2	2	1.0	1.0	1.0
eclipselink	522	238	406	439	0.4559386973180077	0.7777777777777778	0.8409961685823755
web-deploy	28	20	25	25	0.7142857142857143	0.8928571428571429	0.8928571428571429
crystal-reports-xi	77	3	20	21	0.03896103896103896	0.2597402597402597	0.2727272727272727
finance	253	44	87	93	0.17391304347826086	0.3438735177865613	0.3675889328063241
pass-by-reference	504	191	242	303	0.37896825396825395	0.4801587301587302	0.6011904761904762
zend-navigation	93	79	82	91	0.8494623655913979	0.8817204301075269	0.978494623655914
tagname	11	1	6	6	0.09090909090909091	0.5454545454545454	0.5454545454545454
linguistics	66	5	10	10	0.07575757575757576	0.15151515151515152	0.15151515151515152
pixel-shader	58	26	44	44	0.4482758620689655	0.7586206896551724	0.7586206896551724
tegra	6	4	6	6	0.6666666666666666	1.0	1.0
visual-build-professional	6	2	1	2	0.3333333333333333	0.16666666666666666	0.3333333333333333
browsing-context	1	1	1	1	1.0	1.0	1.0
mercurial-bigfiles	3	0	2	2	0.0	0.6666666666666666	0.6666666666666666
team-explorer	28	16	22	23	0.5714285714285714	0.7857142857142857	0.8214285714285714
tfs-build	4	1	4	4	0.25	1.0	1.0
resharper-5.0	47	8	15	16	0.1702127659574468	0.3191489361702128	0.3404255319148936
resharper-5.1	13	2	6	7	0.15384615384615385	0.46153846153846156	0.5384615384615384
ajaxpro	15	12	12	13	0.8	0.8	0.8666666666666667
flawed-concept	8	0	0	0	0.0	0.0	0.0
variable-length	33	22	23	28	0.6666666666666666	0.696969696969697	0.8484848484848485
file-get-contents	241	136	217	219	0.5643153526970954	0.9004149377593361	0.9087136929460581
powerset	12	6	8	9	0.5	0.6666666666666666	0.75
groovy++	8	5	7	7	0.625	0.875	0.875
after-effects	16	10	9	12	0.625	0.5625	0.75
multi-window	4	1	1	2	0.25	0.25	0.5
dddd	6	0	1	1	0.0	0.16666666666666666	0.16666666666666666
document-centric	2	1	0	1	0.5	0.0	0.5
most-vexing-parse	24	3	4	4	0.125	0.16666666666666666	0.16666666666666666
fatal	30	15	27	28	0.5	0.9	0.9333333333333333
custom-server-controls	181	8	43	45	0.04419889502762431	0.23756906077348067	0.24861878453038674
removeclass	60	15	43	47	0.25	0.7166666666666667	0.7833333333333333
asadmin	6	2	5	5	0.3333333333333333	0.8333333333333334	0.8333333333333334
webpermission	2	0	2	2	0.0	1.0	1.0
executenonquery	22	15	21	22	0.6818181818181818	0.9545454545454546	1.0
team	266	149	209	227	0.5601503759398496	0.7857142857142857	0.8533834586466166
parser-combinators	54	18	24	29	0.3333333333333333	0.4444444444444444	0.5370370370370371
google-tv	23	18	20	23	0.782608695652174	0.8695652173913043	1.0
ms-pst-sdk	1	0	0	0	0.0	0.0	0.0
installing	24	12	13	18	0.5	0.5416666666666666	0.75
qt-mfc-migration	13	4	7	7	0.3076923076923077	0.5384615384615384	0.5384615384615384
order-statistic	1	1	1	1	1.0	1.0	1.0
mpvolumeview	14	8	12	12	0.5714285714285714	0.8571428571428571	0.8571428571428571
netbeans-7	66	34	48	54	0.5151515151515151	0.7272727272727273	0.8181818181818182
dataviewwebpart	22	1	1	2	0.045454545454545456	0.045454545454545456	0.09090909090909091
carmen	3	3	3	3	1.0	1.0	1.0
conceptual	42	9	9	14	0.21428571428571427	0.21428571428571427	0.3333333333333333
url-decode	10	3	6	6	0.3	0.6	0.6
ora-07445	1	1	1	1	1.0	1.0	1.0
podcasting	3	1	0	1	0.3333333333333333	0.0	0.3333333333333333
modelbinder	21	6	10	12	0.2857142857142857	0.47619047619047616	0.5714285714285714
xmlupdate	3	2	2	2	0.6666666666666666	0.6666666666666666	0.6666666666666666
nested-classes	1	0	0	0	0.0	0.0	0.0
directoryservices	157	37	65	84	0.2356687898089172	0.4140127388535032	0.535031847133758
columnattribute	4	1	3	3	0.25	0.75	0.75
groupon	6	5	6	6	0.8333333333333334	1.0	1.0
mouse-cursor	41	22	33	36	0.5365853658536586	0.8048780487804879	0.8780487804878049
resultset	279	147	182	199	0.5268817204301075	0.6523297491039427	0.7132616487455197
path	2179	1536	1929	2030	0.7049105094079853	0.8852684717760441	0.9316200091785223
shmat	1	0	1	1	0.0	1.0	1.0
asp.net-mvc-controllers	13	0	1	1	0.0	0.07692307692307693	0.07692307692307693
multibox	2	2	2	2	1.0	1.0	1.0
lessons-learned	11	2	5	5	0.18181818181818182	0.45454545454545453	0.45454545454545453
webwork	12	6	10	10	0.5	0.8333333333333334	0.8333333333333334
launchd	77	43	64	66	0.5584415584415584	0.8311688311688312	0.8571428571428571
integer-hashing	1	0	0	0	0.0	0.0	0.0
cmusphinx	18	0	5	5	0.0	0.2777777777777778	0.2777777777777778
concepts	273	45	67	76	0.16483516483516483	0.2454212454212454	0.2783882783882784
monocross	1	1	1	1	1.0	1.0	1.0
pass	161	132	128	147	0.8198757763975155	0.7950310559006211	0.9130434782608695
database-edition	16	12	11	13	0.75	0.6875	0.8125
performancepoint	60	28	28	37	0.4666666666666667	0.4666666666666667	0.6166666666666667
dhtmlx	20	16	16	18	0.8	0.8	0.9
service-operations	10	3	3	4	0.3	0.3	0.4
datadriven	7	0	2	2	0.0	0.2857142857142857	0.2857142857142857
route-me	35	23	30	32	0.6571428571428571	0.8571428571428571	0.9142857142857143
about-box	18	9	8	10	0.5	0.4444444444444444	0.5555555555555556
init.d	40	22	31	35	0.55	0.775	0.875
keyword-substitution	5	2	1	2	0.4	0.2	0.4
ms-access-2003	213	47	52	87	0.22065727699530516	0.24413145539906103	0.4084507042253521
mapxtreme	3	3	3	3	1.0	1.0	1.0
customer	54	36	45	48	0.6666666666666666	0.8333333333333334	0.8888888888888888
ms-access-2007	789	83	182	234	0.10519645120405577	0.23067173637515842	0.2965779467680608
nt-challenge-response	1	1	1	1	1.0	1.0	1.0
matcher	46	28	35	38	0.6086956521739131	0.7608695652173914	0.8260869565217391
ms-access-2010	101	16	25	32	0.15841584158415842	0.24752475247524752	0.31683168316831684
regexkit	1	1	1	1	1.0	1.0	1.0
library-loading	1	0	1	1	0.0	1.0	1.0
vote	52	27	44	45	0.5192307692307693	0.8461538461538461	0.8653846153846154
ucma2.0	8	0	0	0	0.0	0.0	0.0
uithread	17	2	5	6	0.11764705882352941	0.29411764705882354	0.35294117647058826
intermediate	30	13	16	22	0.43333333333333335	0.5333333333333333	0.7333333333333333
calibre	5	1	5	5	0.2	1.0	1.0
pricing	72	16	24	30	0.2222222222222222	0.3333333333333333	0.4166666666666667
roundhouse	4	2	4	4	0.5	1.0	1.0
jformattedtextfield	25	17	21	22	0.68	0.84	0.88
devices	88	32	61	65	0.36363636363636365	0.6931818181818182	0.7386363636363636
third-party-api	12	0	3	3	0.0	0.25	0.25
content-type	493	300	442	452	0.6085192697768763	0.896551724137931	0.9168356997971603
typecast-operator	7	1	2	2	0.14285714285714285	0.2857142857142857	0.2857142857142857
android-gui	11	2	2	3	0.18181818181818182	0.18181818181818182	0.2727272727272727
pyamf	42	27	37	41	0.6428571428571429	0.8809523809523809	0.9761904761904762
annoyance	50	3	5	7	0.06	0.1	0.14
param	59	42	52	55	0.711864406779661	0.8813559322033898	0.9322033898305084
intercept	86	67	63	80	0.7790697674418605	0.7325581395348837	0.9302325581395349
app-startup	15	5	6	9	0.3333333333333333	0.4	0.6
sql-xml	3	2	3	3	0.6666666666666666	1.0	1.0
radlistview	2	1	2	2	0.5	1.0	1.0
gamma	21	13	17	19	0.6190476190476191	0.8095238095238095	0.9047619047619048
loopback	33	19	23	26	0.5757575757575758	0.696969696969697	0.7878787878787878
bicubic	12	9	10	11	0.75	0.8333333333333334	0.9166666666666666
empty-list	4	2	3	3	0.5	0.75	0.75
turbo	15	11	14	14	0.7333333333333333	0.9333333333333333	0.9333333333333333
method-invocation	12	2	3	3	0.16666666666666666	0.25	0.25
string.h	4	2	4	4	0.5	1.0	1.0
bitmapimage	114	53	81	84	0.4649122807017544	0.7105263157894737	0.7368421052631579
reorder	72	51	45	60	0.7083333333333334	0.625	0.8333333333333334
memoir	8	6	8	8	0.75	1.0	1.0
gpolygon	3	1	2	2	0.3333333333333333	0.6666666666666666	0.6666666666666666
resharper-4.5	24	8	13	14	0.3333333333333333	0.5416666666666666	0.5833333333333334
validation-controls	14	4	8	9	0.2857142857142857	0.5714285714285714	0.6428571428571429
.net-assembly	139	18	43	53	0.12949640287769784	0.30935251798561153	0.381294964028777
folderbrowserdialog	49	20	30	31	0.40816326530612246	0.6122448979591837	0.6326530612244898
array-of-objects	11	3	9	9	0.2727272727272727	0.8181818181818182	0.8181818181818182
aero-snap	3	2	3	3	0.6666666666666666	1.0	1.0
uitypeeditor	26	13	22	24	0.5	0.8461538461538461	0.9230769230769231
grids	14	2	6	6	0.14285714285714285	0.42857142857142855	0.42857142857142855
percent	32	19	18	25	0.59375	0.5625	0.78125
clbuttic	2	0	0	0	0.0	0.0	0.0
hprof	27	20	23	24	0.7407407407407407	0.8518518518518519	0.8888888888888888
javacaps	2	0	0	0	0.0	0.0	0.0
event-hooking	4	0	0	0	0.0	0.0	0.0
propertydescriptor	22	8	19	20	0.36363636363636365	0.8636363636363636	0.9090909090909091
package-managers	56	3	5	7	0.05357142857142857	0.08928571428571429	0.125
